season,conference,team,offense,defense
2015,Big Ten,Minnesota,"{'overall': 0.11, 'passing': 0.22, 'rushing': 0, 'firstDown': -0.02, 'secondDown': 0.09, 'thirdDown': 0.39, 'cumulative': {'total': 97.6, 'passing': 98.62, 'rushing': -1.8}}","{'overall': 0.11, 'passing': 0.14, 'rushing': 0.09, 'firstDown': -0.06, 'secondDown': 0.11, 'thirdDown': 0.4, 'cumulative': {'total': 105.4, 'passing': 595.4, 'rushing': 42.8}}"
2015,SEC,Mississippi State,"{'overall': 0.24, 'passing': 0.34, 'rushing': 0.14, 'firstDown': 0.11, 'secondDown': 0.23, 'thirdDown': 0.68, 'cumulative': {'total': 228.4, 'passing': 179.59, 'rushing': 54.7}}","{'overall': 0.11, 'passing': 0.16, 'rushing': 0.08, 'firstDown': -0.04, 'secondDown': 0.16, 'thirdDown': 0.42, 'cumulative': {'total': 111, 'passing': 722.3, 'rushing': 41.2}}"
2015,SEC,Missouri,"{'overall': -0.03, 'passing': -0.02, 'rushing': -0.03, 'firstDown': -0.18, 'secondDown': 0.04, 'thirdDown': 0.19, 'cumulative': {'total': -24.7, 'passing': -6.01, 'rushing': -11.1}}","{'overall': 0.02, 'passing': 0.09, 'rushing': -0.04, 'firstDown': -0.09, 'secondDown': -0.11, 'thirdDown': 0.44, 'cumulative': {'total': 13.4, 'passing': 358.5, 'rushing': -17.6}}"
2015,American Athletic,Navy,"{'overall': 0.33, 'passing': 0.4, 'rushing': 0.33, 'firstDown': 0.11, 'secondDown': 0.29, 'thirdDown': 0.72, 'cumulative': {'total': 288.1, 'passing': 53.73, 'rushing': 240.3}}","{'overall': 0.15, 'passing': 0.28, 'rushing': 0.04, 'firstDown': -0.01, 'secondDown': 0.13, 'thirdDown': 0.52, 'cumulative': {'total': 124.7, 'passing': 1132.2, 'rushing': 18.6}}"
2015,ACC,NC State,"{'overall': 0.19, 'passing': 0.17, 'rushing': 0.22, 'firstDown': 0.03, 'secondDown': 0.17, 'thirdDown': 0.48, 'cumulative': {'total': 184.8, 'passing': 73.21, 'rushing': 111.7}}","{'overall': 0.12, 'passing': 0.2, 'rushing': 0.05, 'firstDown': 0.03, 'secondDown': 0.11, 'thirdDown': 0.37, 'cumulative': {'total': 101.6, 'passing': 803.5, 'rushing': 22.5}}"
2015,Big Ten,Nebraska,"{'overall': 0.2, 'passing': 0.25, 'rushing': 0.14, 'firstDown': 0.01, 'secondDown': 0.23, 'thirdDown': 0.56, 'cumulative': {'total': 190.6, 'passing': 117.42, 'rushing': 68.6}}","{'overall': 0.14, 'passing': 0.28, 'rushing': -0.04, 'firstDown': 0.05, 'secondDown': 0.09, 'thirdDown': 0.51, 'cumulative': {'total': 124.8, 'passing': 1449.8, 'rushing': -13.6}}"
2015,Mountain West,Nevada,"{'overall': 0.16, 'passing': 0.25, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': 0.16, 'thirdDown': 0.52, 'cumulative': {'total': 148, 'passing': 86.49, 'rushing': 63.3}}","{'overall': 0.17, 'passing': 0.23, 'rushing': 0.13, 'firstDown': 0.02, 'secondDown': 0.14, 'thirdDown': 0.55, 'cumulative': {'total': 161.9, 'passing': 981.8, 'rushing': 65}}"
2015,Mountain West,New Mexico,"{'overall': 0.17, 'passing': 0.19, 'rushing': 0.16, 'firstDown': 0.02, 'secondDown': 0.06, 'thirdDown': 0.54, 'cumulative': {'total': 145.3, 'passing': 46.29, 'rushing': 99.7}}","{'overall': 0.18, 'passing': 0.35, 'rushing': 0.07, 'firstDown': 0.1, 'secondDown': 0.13, 'thirdDown': 0.58, 'cumulative': {'total': 166.5, 'passing': 1413.5, 'rushing': 34.7}}"
2015,Sun Belt,New Mexico State,"{'overall': 0.13, 'passing': 0.06, 'rushing': 0.23, 'firstDown': 0.03, 'secondDown': 0.03, 'thirdDown': 0.52, 'cumulative': {'total': 119.7, 'passing': 29.39, 'rushing': 94}}","{'overall': 0.29, 'passing': 0.36, 'rushing': 0.25, 'firstDown': 0.16, 'secondDown': 0.32, 'thirdDown': 0.55, 'cumulative': {'total': 271.8, 'passing': 1512.4, 'rushing': 127.1}}"
2015,ACC,North Carolina,"{'overall': 0.34, 'passing': 0.42, 'rushing': 0.29, 'firstDown': 0.22, 'secondDown': 0.33, 'thirdDown': 0.73, 'cumulative': {'total': 324, 'passing': 179.74, 'rushing': 145.3}}","{'overall': 0.17, 'passing': 0.12, 'rushing': 0.22, 'firstDown': 0.01, 'secondDown': 0.12, 'thirdDown': 0.5, 'cumulative': {'total': 192.7, 'passing': 547.5, 'rushing': 142.8}}"
2015,Mid-American,Northern Illinois,"{'overall': 0.14, 'passing': 0.22, 'rushing': 0.1, 'firstDown': -0.02, 'secondDown': 0.17, 'thirdDown': 0.44, 'cumulative': {'total': 151.2, 'passing': 93.98, 'rushing': 58.8}}","{'overall': 0.07, 'passing': 0.15, 'rushing': 0.03, 'firstDown': -0.04, 'secondDown': 0, 'thirdDown': 0.51, 'cumulative': {'total': 84, 'passing': 835.2, 'rushing': 18}}"
2015,Conference USA,North Texas,"{'overall': -0.04, 'passing': -0.11, 'rushing': 0.05, 'firstDown': -0.21, 'secondDown': 0.04, 'thirdDown': 0.23, 'cumulative': {'total': -33.7, 'passing': -47.11, 'rushing': 18.9}}","{'overall': 0.28, 'passing': 0.4, 'rushing': 0.22, 'firstDown': 0.07, 'secondDown': 0.42, 'thirdDown': 0.67, 'cumulative': {'total': 256.1, 'passing': 1577.1, 'rushing': 109.2}}"
2015,Big Ten,Northwestern,"{'overall': 0.02, 'passing': 0.02, 'rushing': 0.04, 'firstDown': -0.15, 'secondDown': -0.03, 'thirdDown': 0.42, 'cumulative': {'total': 23.5, 'passing': 7.9, 'rushing': 24.9}}","{'overall': -0.01, 'passing': -0.05, 'rushing': 0.04, 'firstDown': -0.12, 'secondDown': -0.01, 'thirdDown': 0.23, 'cumulative': {'total': -10.5, 'passing': -262.6, 'rushing': 15.6}}"
2015,FBS Independents,Notre Dame,"{'overall': 0.27, 'passing': 0.39, 'rushing': 0.19, 'firstDown': 0.1, 'secondDown': 0.39, 'thirdDown': 0.54, 'cumulative': {'total': 238.5, 'passing': 157.56, 'rushing': 87.8}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.15, 'firstDown': 0.02, 'secondDown': 0.11, 'thirdDown': 0.47, 'cumulative': {'total': 128.1, 'passing': 737.1, 'rushing': 69.6}}"
2015,Mid-American,Ohio,"{'overall': 0.13, 'passing': 0.16, 'rushing': 0.11, 'firstDown': -0.06, 'secondDown': 0.16, 'thirdDown': 0.45, 'cumulative': {'total': 124.1, 'passing': 70.89, 'rushing': 54.3}}","{'overall': 0.11, 'passing': 0.15, 'rushing': 0.09, 'firstDown': -0.06, 'secondDown': 0.16, 'thirdDown': 0.36, 'cumulative': {'total': 100, 'passing': 644, 'rushing': 39}}"
2015,Big Ten,Ohio State,"{'overall': 0.23, 'passing': 0.22, 'rushing': 0.24, 'firstDown': 0.17, 'secondDown': 0.19, 'thirdDown': 0.47, 'cumulative': {'total': 204, 'passing': 72.56, 'rushing': 135.6}}","{'overall': 0.03, 'passing': 0.05, 'rushing': 0.01, 'firstDown': -0.11, 'secondDown': 0.02, 'thirdDown': 0.31, 'cumulative': {'total': 23.9, 'passing': 212.8, 'rushing': 5.9}}"
2015,Big 12,Oklahoma,"{'overall': 0.27, 'passing': 0.42, 'rushing': 0.16, 'firstDown': 0.21, 'secondDown': 0.2, 'thirdDown': 0.65, 'cumulative': {'total': 276.3, 'passing': 196.82, 'rushing': 84}}","{'overall': 0.07, 'passing': 0.07, 'rushing': 0.09, 'firstDown': -0.09, 'secondDown': 0.07, 'thirdDown': 0.4, 'cumulative': {'total': 75.3, 'passing': 322.5, 'rushing': 48.6}}"
2015,Big 12,Oklahoma State,"{'overall': 0.24, 'passing': 0.43, 'rushing': 0.04, 'firstDown': 0.01, 'secondDown': 0.27, 'thirdDown': 0.69, 'cumulative': {'total': 242.6, 'passing': 235.58, 'rushing': 16}}","{'overall': 0.15, 'passing': 0.18, 'rushing': 0.16, 'firstDown': 0.02, 'secondDown': 0.08, 'thirdDown': 0.59, 'cumulative': {'total': 149.6, 'passing': 834.2, 'rushing': 83.1}}"
2015,Conference USA,Old Dominion,"{'overall': 0.12, 'passing': 0.11, 'rushing': 0.14, 'firstDown': -0.05, 'secondDown': 0.13, 'thirdDown': 0.53, 'cumulative': {'total': 97.6, 'passing': 51.15, 'rushing': 51.4}}","{'overall': 0.17, 'passing': 0.22, 'rushing': 0.14, 'firstDown': 0.07, 'secondDown': 0.1, 'thirdDown': 0.55, 'cumulative': {'total': 162.6, 'passing': 956.2, 'rushing': 70.6}}"
2015,SEC,Ole Miss,"{'overall': 0.3, 'passing': 0.42, 'rushing': 0.2, 'firstDown': 0.16, 'secondDown': 0.43, 'thirdDown': 0.55, 'cumulative': {'total': 289.3, 'passing': 209.28, 'rushing': 87.8}}","{'overall': 0.05, 'passing': 0.16, 'rushing': -0.07, 'firstDown': -0.06, 'secondDown': -0.01, 'thirdDown': 0.43, 'cumulative': {'total': 49.9, 'passing': 874.6, 'rushing': -31.1}}"
2015,Pac-12,Oregon,"{'overall': 0.28, 'passing': 0.31, 'rushing': 0.3, 'firstDown': 0.19, 'secondDown': 0.33, 'thirdDown': 0.52, 'cumulative': {'total': 283, 'passing': 127.51, 'rushing': 172.9}}","{'overall': 0.2, 'passing': 0.24, 'rushing': 0.17, 'firstDown': 0.1, 'secondDown': 0.12, 'thirdDown': 0.48, 'cumulative': {'total': 213.1, 'passing': 1406.4, 'rushing': 79.4}}"
2015,Pac-12,Oregon State,"{'overall': 0.07, 'passing': 0.04, 'rushing': 0.09, 'firstDown': -0.07, 'secondDown': 0.2, 'thirdDown': 0.27, 'cumulative': {'total': 53.8, 'passing': 15.7, 'rushing': 37.8}}","{'overall': 0.25, 'passing': 0.34, 'rushing': 0.21, 'firstDown': 0.19, 'secondDown': 0.29, 'thirdDown': 0.53, 'cumulative': {'total': 228.3, 'passing': 1309.1, 'rushing': 107.8}}"
2015,Big Ten,Penn State,"{'overall': 0.08, 'passing': 0.16, 'rushing': 0.03, 'firstDown': 0.09, 'secondDown': -0.03, 'thirdDown': 0.2, 'cumulative': {'total': 71.3, 'passing': 69.78, 'rushing': 10.7}}","{'overall': 0.07, 'passing': 0.09, 'rushing': 0.07, 'firstDown': -0.08, 'secondDown': 0.07, 'thirdDown': 0.44, 'cumulative': {'total': 64.8, 'passing': 356.7, 'rushing': 31.4}}"
2015,ACC,Pittsburgh,"{'overall': 0.17, 'passing': 0.25, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.14, 'thirdDown': 0.42, 'cumulative': {'total': 145.7, 'passing': 91.48, 'rushing': 57.3}}","{'overall': 0.17, 'passing': 0.21, 'rushing': 0.16, 'firstDown': -0.04, 'secondDown': 0.25, 'thirdDown': 0.52, 'cumulative': {'total': 149, 'passing': 868.7, 'rushing': 67.3}}"
2015,Big Ten,Purdue,"{'overall': 0.07, 'passing': 0.07, 'rushing': 0.08, 'firstDown': -0.2, 'secondDown': 0.16, 'thirdDown': 0.33, 'cumulative': {'total': 64.6, 'passing': 35.91, 'rushing': 32.5}}","{'overall': 0.19, 'passing': 0.3, 'rushing': 0.11, 'firstDown': 0.1, 'secondDown': 0.17, 'thirdDown': 0.51, 'cumulative': {'total': 173.7, 'passing': 1210.5, 'rushing': 53.2}}"
2015,Conference USA,Rice,"{'overall': 0.15, 'passing': 0.23, 'rushing': 0.1, 'firstDown': -0.05, 'secondDown': 0.12, 'thirdDown': 0.7, 'cumulative': {'total': 131.4, 'passing': 87.09, 'rushing': 47.4}}","{'overall': 0.34, 'passing': 0.58, 'rushing': 0.17, 'firstDown': 0.2, 'secondDown': 0.31, 'thirdDown': 0.73, 'cumulative': {'total': 231.2, 'passing': 1683.9, 'rushing': 66.9}}"
2015,Big Ten,Rutgers,"{'overall': 0.16, 'passing': 0.25, 'rushing': 0.1, 'firstDown': 0.08, 'secondDown': 0.19, 'thirdDown': 0.33, 'cumulative': {'total': 133.8, 'passing': 90.56, 'rushing': 47.1}}","{'overall': 0.24, 'passing': 0.43, 'rushing': 0.08, 'firstDown': 0.12, 'secondDown': 0.31, 'thirdDown': 0.53, 'cumulative': {'total': 194.4, 'passing': 1637.2, 'rushing': 34.1}}"
2015,Mountain West,San Diego State,"{'overall': 0.19, 'passing': 0.32, 'rushing': 0.15, 'firstDown': 0.07, 'secondDown': 0.07, 'thirdDown': 0.59, 'cumulative': {'total': 181.5, 'passing': 85.91, 'rushing': 99.9}}","{'overall': 0, 'passing': 0.01, 'rushing': -0.01, 'firstDown': -0.07, 'secondDown': -0.02, 'thirdDown': 0.11, 'cumulative': {'total': -2.4, 'passing': 53.1, 'rushing': -4.4}}"
2015,Mountain West,San José State,"{'overall': 0.21, 'passing': 0.3, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.2, 'thirdDown': 0.66, 'cumulative': {'total': 195.9, 'passing': 126.04, 'rushing': 77.5}}","{'overall': 0.15, 'passing': 0.12, 'rushing': 0.18, 'firstDown': 0.05, 'secondDown': 0.14, 'thirdDown': 0.33, 'cumulative': {'total': 125, 'passing': 387.6, 'rushing': 87.9}}"
2015,American Athletic,SMU,"{'overall': 0.11, 'passing': 0.14, 'rushing': 0.1, 'firstDown': -0.07, 'secondDown': 0.15, 'thirdDown': 0.49, 'cumulative': {'total': 99.1, 'passing': 57.56, 'rushing': 43.6}}","{'overall': 0.32, 'passing': 0.45, 'rushing': 0.27, 'firstDown': 0.24, 'secondDown': 0.23, 'thirdDown': 0.8, 'cumulative': {'total': 273.5, 'passing': 1417.7, 'rushing': 145.3}}"
2015,Sun Belt,South Alabama,"{'overall': 0.06, 'passing': 0.09, 'rushing': 0.06, 'firstDown': -0.01, 'secondDown': -0.03, 'thirdDown': 0.42, 'cumulative': {'total': 54.5, 'passing': 34.06, 'rushing': 24.6}}","{'overall': 0.2, 'passing': 0.31, 'rushing': 0.13, 'firstDown': 0.09, 'secondDown': 0.09, 'thirdDown': 0.71, 'cumulative': {'total': 171.3, 'passing': 1071.3, 'rushing': 64.4}}"
2015,SEC,South Carolina,"{'overall': 0.13, 'passing': 0.21, 'rushing': 0.08, 'firstDown': -0.02, 'secondDown': 0.09, 'thirdDown': 0.45, 'cumulative': {'total': 104, 'passing': 77.76, 'rushing': 31.8}}","{'overall': 0.23, 'passing': 0.24, 'rushing': 0.24, 'firstDown': 0, 'secondDown': 0.25, 'thirdDown': 0.71, 'cumulative': {'total': 200.4, 'passing': 868.8, 'rushing': 116.8}}"
2015,Conference USA,Southern Miss,"{'overall': 0.29, 'passing': 0.44, 'rushing': 0.14, 'firstDown': 0.15, 'secondDown': 0.19, 'thirdDown': 0.81, 'cumulative': {'total': 298.4, 'passing': 243.11, 'rushing': 64.8}}","{'overall': 0.08, 'passing': 0.12, 'rushing': 0.05, 'firstDown': -0.09, 'secondDown': 0.12, 'thirdDown': 0.43, 'cumulative': {'total': 77.7, 'passing': 627.3, 'rushing': 22.5}}"
2015,American Athletic,South Florida,"{'overall': 0.22, 'passing': 0.29, 'rushing': 0.2, 'firstDown': 0.15, 'secondDown': 0.15, 'thirdDown': 0.45, 'cumulative': {'total': 201.3, 'passing': 92.8, 'rushing': 113.5}}","{'overall': 0.09, 'passing': 0.14, 'rushing': 0.05, 'firstDown': -0.07, 'secondDown': 0.03, 'thirdDown': 0.44, 'cumulative': {'total': 86.1, 'passing': 677.7, 'rushing': 23}}"
2015,Pac-12,Stanford,"{'overall': 0.3, 'passing': 0.49, 'rushing': 0.2, 'firstDown': 0.18, 'secondDown': 0.22, 'thirdDown': 0.66, 'cumulative': {'total': 278, 'passing': 163.12, 'rushing': 120.3}}","{'overall': 0.15, 'passing': 0.26, 'rushing': 0.05, 'firstDown': 0.03, 'secondDown': 0.11, 'thirdDown': 0.38, 'cumulative': {'total': 140.1, 'passing': 1281.1, 'rushing': 20.6}}"
2015,ACC,Syracuse,"{'overall': 0.08, 'passing': 0.14, 'rushing': 0.05, 'firstDown': 0.07, 'secondDown': -0.08, 'thirdDown': 0.27, 'cumulative': {'total': 61.9, 'passing': 44.5, 'rushing': 23.2}}","{'overall': 0.18, 'passing': 0.3, 'rushing': 0.11, 'firstDown': 0.07, 'secondDown': 0.21, 'thirdDown': 0.26, 'cumulative': {'total': 156.3, 'passing': 1190, 'rushing': 50.3}}"
2015,Big 12,TCU,"{'overall': 0.27, 'passing': 0.41, 'rushing': 0.14, 'firstDown': 0.22, 'secondDown': 0.26, 'thirdDown': 0.52, 'cumulative': {'total': 296, 'passing': 219.37, 'rushing': 78.9}}","{'overall': 0.08, 'passing': 0.05, 'rushing': 0.11, 'firstDown': 0.05, 'secondDown': 0.04, 'thirdDown': 0.21, 'cumulative': {'total': 79.9, 'passing': 230.3, 'rushing': 60.3}}"
2015,American Athletic,Temple,"{'overall': 0.1, 'passing': 0.26, 'rushing': -0.02, 'firstDown': -0.11, 'secondDown': 0.09, 'thirdDown': 0.53, 'cumulative': {'total': 96.7, 'passing': 115.77, 'rushing': -9.8}}","{'overall': 0.05, 'passing': 0.07, 'rushing': 0.03, 'firstDown': -0.14, 'secondDown': 0.11, 'thirdDown': 0.3, 'cumulative': {'total': 46.6, 'passing': 345, 'rushing': 14.2}}"
2015,SEC,Tennessee,"{'overall': 0.17, 'passing': 0.24, 'rushing': 0.15, 'firstDown': -0.01, 'secondDown': 0.17, 'thirdDown': 0.53, 'cumulative': {'total': 170.1, 'passing': 94.28, 'rushing': 89.5}}","{'overall': 0.11, 'passing': 0.14, 'rushing': 0.08, 'firstDown': -0.01, 'secondDown': 0.11, 'thirdDown': 0.21, 'cumulative': {'total': 96.4, 'passing': 657.4, 'rushing': 36.3}}"
2015,Big 12,Texas,"{'overall': 0.15, 'passing': 0.08, 'rushing': 0.2, 'firstDown': 0.13, 'secondDown': 0.06, 'thirdDown': 0.36, 'cumulative': {'total': 117.4, 'passing': 23.21, 'rushing': 97.2}}","{'overall': 0.17, 'passing': 0.22, 'rushing': 0.14, 'firstDown': 0.04, 'secondDown': 0.15, 'thirdDown': 0.5, 'cumulative': {'total': 164.1, 'passing': 898.3, 'rushing': 79}}"
2015,SEC,Texas A&M,"{'overall': 0.12, 'passing': 0.12, 'rushing': 0.14, 'firstDown': -0.02, 'secondDown': 0.12, 'thirdDown': 0.48, 'cumulative': {'total': 123.4, 'passing': 59.64, 'rushing': 66}}","{'overall': 0.09, 'passing': 0.07, 'rushing': 0.14, 'firstDown': 0.05, 'secondDown': 0.09, 'thirdDown': 0.35, 'cumulative': {'total': 83.5, 'passing': 268.7, 'rushing': 74.1}}"
2015,Sun Belt,Texas State,"{'overall': 0.13, 'passing': 0.11, 'rushing': 0.15, 'firstDown': 0, 'secondDown': 0.02, 'thirdDown': 0.5, 'cumulative': {'total': 106.8, 'passing': 43.07, 'rushing': 62.9}}","{'overall': 0.3, 'passing': 0.48, 'rushing': 0.2, 'firstDown': 0.13, 'secondDown': 0.23, 'thirdDown': 0.9, 'cumulative': {'total': 251.3, 'passing': 1615.5, 'rushing': 94.4}}"
2015,Big 12,Texas Tech,"{'overall': 0.3, 'passing': 0.31, 'rushing': 0.32, 'firstDown': 0.06, 'secondDown': 0.32, 'thirdDown': 0.93, 'cumulative': {'total': 329.9, 'passing': 201.08, 'rushing': 139.7}}","{'overall': 0.34, 'passing': 0.39, 'rushing': 0.31, 'firstDown': 0.16, 'secondDown': 0.31, 'thirdDown': 0.78, 'cumulative': {'total': 350.8, 'passing': 1766.4, 'rushing': 175.6}}"
2015,Mid-American,Toledo,"{'overall': 0.24, 'passing': 0.4, 'rushing': 0.14, 'firstDown': 0.07, 'secondDown': 0.23, 'thirdDown': 0.74, 'cumulative': {'total': 206.1, 'passing': 152.19, 'rushing': 62.2}}","{'overall': 0.04, 'passing': 0.12, 'rushing': -0.03, 'firstDown': -0.14, 'secondDown': 0.05, 'thirdDown': 0.46, 'cumulative': {'total': 34.1, 'passing': 566.1, 'rushing': -10.4}}"
2015,Sun Belt,Troy,"{'overall': 0.11, 'passing': 0.25, 'rushing': -0.04, 'firstDown': 0.01, 'secondDown': 0.14, 'thirdDown': 0.32, 'cumulative': {'total': 85.6, 'passing': 108.33, 'rushing': -13.4}}","{'overall': 0.15, 'passing': 0.22, 'rushing': 0.11, 'firstDown': 0.04, 'secondDown': 0.04, 'thirdDown': 0.48, 'cumulative': {'total': 136.4, 'passing': 813.3, 'rushing': 60.9}}"
2015,American Athletic,Tulane,"{'overall': 0.03, 'passing': 0.1, 'rushing': 0.01, 'firstDown': -0.15, 'secondDown': 0.11, 'thirdDown': 0.33, 'cumulative': {'total': 26.4, 'passing': 44.57, 'rushing': 2.3}}","{'overall': 0.19, 'passing': 0.37, 'rushing': 0.07, 'firstDown': 0.05, 'secondDown': 0.08, 'thirdDown': 0.65, 'cumulative': {'total': 164.9, 'passing': 1312.4, 'rushing': 36.7}}"
2015,American Athletic,Tulsa,"{'overall': 0.24, 'passing': 0.34, 'rushing': 0.16, 'firstDown': 0.13, 'secondDown': 0.07, 'thirdDown': 0.72, 'cumulative': {'total': 258.7, 'passing': 181.5, 'rushing': 86.5}}","{'overall': 0.23, 'passing': 0.35, 'rushing': 0.15, 'firstDown': 0.13, 'secondDown': 0.2, 'thirdDown': 0.53, 'cumulative': {'total': 250.8, 'passing': 1680, 'rushing': 85.7}}"
2015,American Athletic,UCF,"{'overall': -0.04, 'passing': 0.04, 'rushing': -0.15, 'firstDown': -0.16, 'secondDown': -0.02, 'thirdDown': 0.15, 'cumulative': {'total': -33.9, 'passing': 18.14, 'rushing': -50.3}}","{'overall': 0.27, 'passing': 0.46, 'rushing': 0.15, 'firstDown': 0.05, 'secondDown': 0.25, 'thirdDown': 0.77, 'cumulative': {'total': 237.5, 'passing': 1688.3, 'rushing': 71.6}}"
2015,Pac-12,UCLA,"{'overall': 0.22, 'passing': 0.3, 'rushing': 0.16, 'firstDown': 0.03, 'secondDown': 0.29, 'thirdDown': 0.54, 'cumulative': {'total': 214.3, 'passing': 155.66, 'rushing': 72.6}}","{'overall': 0.09, 'passing': 0.08, 'rushing': 0.13, 'firstDown': -0.01, 'secondDown': 0.09, 'thirdDown': 0.35, 'cumulative': {'total': 100.1, 'passing': 368.5, 'rushing': 74.4}}"
2015,American Athletic,UConn,"{'overall': 0.05, 'passing': 0.13, 'rushing': -0.01, 'firstDown': -0.04, 'secondDown': 0.04, 'thirdDown': 0.33, 'cumulative': {'total': 38.4, 'passing': 48.29, 'rushing': -4.6}}","{'overall': 0.08, 'passing': 0.15, 'rushing': 0.04, 'firstDown': -0.05, 'secondDown': 0.09, 'thirdDown': 0.44, 'cumulative': {'total': 72.6, 'passing': 614.1, 'rushing': 18.2}}"
2015,Sun Belt,UL Monroe,"{'overall': 0.05, 'passing': 0.14, 'rushing': -0.05, 'firstDown': -0.02, 'secondDown': -0.01, 'thirdDown': 0.23, 'cumulative': {'total': 47.9, 'passing': 70.76, 'rushing': -19.4}}","{'overall': 0.16, 'passing': 0.3, 'rushing': 0.08, 'firstDown': 0.04, 'secondDown': 0.14, 'thirdDown': 0.48, 'cumulative': {'total': 155.6, 'passing': 1087.2, 'rushing': 48.8}}"
2015,Mountain West,UNLV,"{'overall': 0.12, 'passing': 0.17, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.22, 'thirdDown': 0.29, 'cumulative': {'total': 106.8, 'passing': 65.9, 'rushing': 43.3}}","{'overall': 0.21, 'passing': 0.22, 'rushing': 0.22, 'firstDown': 0.12, 'secondDown': 0.16, 'thirdDown': 0.51, 'cumulative': {'total': 190.3, 'passing': 917.2, 'rushing': 100.3}}"
2015,Pac-12,USC,"{'overall': 0.24, 'passing': 0.35, 'rushing': 0.16, 'firstDown': 0.13, 'secondDown': 0.24, 'thirdDown': 0.52, 'cumulative': {'total': 240.8, 'passing': 173.8, 'rushing': 80.7}}","{'overall': 0.11, 'passing': 0.24, 'rushing': 0, 'firstDown': 0, 'secondDown': 0.22, 'thirdDown': 0.3, 'cumulative': {'total': 107, 'passing': 1175.4, 'rushing': 1.7}}"
2015,Pac-12,Utah,"{'overall': 0.12, 'passing': 0.18, 'rushing': 0.08, 'firstDown': 0.01, 'secondDown': 0, 'thirdDown': 0.47, 'cumulative': {'total': 111.5, 'passing': 68.13, 'rushing': 43.4}}","{'overall': 0.06, 'passing': 0.12, 'rushing': -0.01, 'firstDown': -0.07, 'secondDown': 0.04, 'thirdDown': 0.31, 'cumulative': {'total': 56.1, 'passing': 621.2, 'rushing': -3.9}}"
2015,Mountain West,Utah State,"{'overall': 0.12, 'passing': 0.16, 'rushing': 0.09, 'firstDown': 0.01, 'secondDown': 0.07, 'thirdDown': 0.44, 'cumulative': {'total': 108.2, 'passing': 66.17, 'rushing': 42.8}}","{'overall': 0.1, 'passing': 0.19, 'rushing': 0.06, 'firstDown': -0.02, 'secondDown': 0.12, 'thirdDown': 0.34, 'cumulative': {'total': 93.1, 'passing': 701.4, 'rushing': 29.9}}"
2015,Conference USA,UTEP,"{'overall': 0.02, 'passing': 0.11, 'rushing': -0.03, 'firstDown': -0.1, 'secondDown': -0.05, 'thirdDown': 0.36, 'cumulative': {'total': 13.8, 'passing': 37.76, 'rushing': -12.6}}","{'overall': 0.19, 'passing': 0.33, 'rushing': 0.1, 'firstDown': 0.13, 'secondDown': 0.11, 'thirdDown': 0.48, 'cumulative': {'total': 133.8, 'passing': 1123.4, 'rushing': 33.3}}"
2015,Conference USA,UTSA,"{'overall': 0.06, 'passing': 0.09, 'rushing': 0.05, 'firstDown': -0.08, 'secondDown': 0.02, 'thirdDown': 0.53, 'cumulative': {'total': 53.6, 'passing': 36.14, 'rushing': 24.4}}","{'overall': 0.17, 'passing': 0.25, 'rushing': 0.12, 'firstDown': -0.04, 'secondDown': 0.29, 'thirdDown': 0.54, 'cumulative': {'total': 153.1, 'passing': 1071.6, 'rushing': 56.4}}"
2015,SEC,Vanderbilt,"{'overall': 0, 'passing': -0.01, 'rushing': 0, 'firstDown': -0.1, 'secondDown': -0.09, 'thirdDown': 0.33, 'cumulative': {'total': -3.5, 'passing': -2.37, 'rushing': 1.5}}","{'overall': 0.02, 'passing': 0.12, 'rushing': -0.06, 'firstDown': -0.04, 'secondDown': 0.07, 'thirdDown': 0.23, 'cumulative': {'total': 15.8, 'passing': 477.4, 'rushing': -23.7}}"
